Id:ID¿Type¿Kind¿Code¿Range¿Location¿Value¿Raw¿Async¿Label:LABEL¿SemanticType
1287¿exit¿¿¿¿¿¿¿¿ASTNode¿
1288¿exit¿¿¿¿¿¿¿¿ASTNode¿
1289¿exit¿¿¿¿¿¿¿¿ASTNode¿
1290¿exit¿¿¿¿¿¿¿¿ASTNode¿
1291¿exit¿¿¿¿¿¿¿¿ASTNode¿
1292¿exit¿¿¿¿¿¿¿¿ASTNode¿
1293¿exit¿¿¿¿¿¿¿¿ASTNode¿
1294¿exit¿¿¿¿¿¿¿¿ASTNode¿
1295¿exit¿¿¿¿¿¿¿¿ASTNode¿
1296¿exit¿¿¿¿¿¿¿¿ASTNode¿
1297¿exit¿¿¿¿¿¿¿¿ASTNode¿
1298¿exit¿¿¿¿¿¿¿¿ASTNode¿
1299¿exit¿¿¿¿¿¿¿¿ASTNode¿
1300¿exit¿¿¿¿¿¿¿¿ASTNode¿
1301¿exit¿¿¿¿¿¿¿¿ASTNode¿
1302¿exit¿¿¿¿¿¿¿¿ASTNode¿
1303¿exit¿¿¿¿¿¿¿¿ASTNode¿
1304¿exit¿¿¿¿¿¿¿¿ASTNode¿
1305¿exit¿¿¿¿¿¿¿¿ASTNode¿
1306¿exit¿¿¿¿¿¿¿¿ASTNode¿
1307¿exit¿¿¿¿¿¿¿¿ASTNode¿
190¿MemberExpression¿¿¿[1390,1413]¿{start:{line:48,column:16},end:{line:48,column:39}}¿¿¿¿ASTNode¿
191¿Identifier¿¿document¿[1390,1398]¿{start:{line:48,column:16},end:{line:48,column:24}}¿¿¿¿ASTNode¿
192¿Identifier¿¿getElementById¿[1399,1413]¿{start:{line:48,column:25},end:{line:48,column:39}}¿¿¿¿ASTNode¿
193¿Literal¿¿¿[1414,1427]¿{start:{line:48,column:40},end:{line:48,column:53}}¿client_name¿client_name¿¿ASTNode¿
194¿Identifier¿¿innerHTML¿[1429,1438]¿{start:{line:48,column:55},end:{line:48,column:64}}¿¿¿¿ASTNode¿
195¿Identifier¿¿username¿[1441,1449]¿{start:{line:48,column:67},end:{line:48,column:75}}¿¿¿¿ASTNode¿
196¿Property¿init¿¿[1484,3337]¿{start:{line:51,column:8},end:{line:93,column:9}}¿¿¿¿ASTNode¿
197¿Identifier¿¿logOutClient¿[1484,1496]¿{start:{line:51,column:8},end:{line:51,column:20}}¿¿¿¿ASTNode¿
198¿FunctionExpression¿¿¿[1496,3337]¿{start:{line:51,column:20},end:{line:93,column:9}}¿¿¿false¿ASTNode¿
199¿BlockStatement¿¿¿[1499,3337]¿{start:{line:51,column:23},end:{line:93,column:9}}¿¿¿¿ASTNode¿
200¿VariableDeclaration¿var¿¿[1513,1543]¿{start:{line:52,column:12},end:{line:52,column:42}}¿¿¿¿ASTNode;CFGNode¿
201¿VariableDeclarator¿¿=¿[1517,1542]¿{start:{line:52,column:16},end:{line:52,column:41}}¿¿¿¿ASTNode¿
202¿Identifier¿¿logoutInfo¿[1517,1527]¿{start:{line:52,column:16},end:{line:52,column:26}}¿¿¿¿ASTNode¿
203¿NewExpression¿¿¿[1530,1542]¿{start:{line:52,column:29},end:{line:52,column:41}}¿¿¿¿ASTNode¿
204¿Identifier¿¿Object¿[1534,1540]¿{start:{line:52,column:33},end:{line:52,column:39}}¿¿¿¿ASTNode¿
205¿ExpressionStatement¿¿¿[1556,1598]¿{start:{line:53,column:12},end:{line:53,column:54}}¿¿¿¿ASTNode;CFGNode¿
206¿AssignmentExpression¿¿=¿[1556,1597]¿{start:{line:53,column:12},end:{line:53,column:53}}¿¿¿¿ASTNode¿
207¿MemberExpression¿¿¿[1556,1569]¿{start:{line:53,column:12},end:{line:53,column:25}}¿¿¿¿ASTNode¿
208¿Identifier¿¿logoutInfo¿[1556,1566]¿{start:{line:53,column:12},end:{line:53,column:22}}¿¿¿¿ASTNode¿
209¿Identifier¿¿id¿[1567,1569]¿{start:{line:53,column:23},end:{line:53,column:25}}¿¿¿¿ASTNode¿
210¿CallExpression¿¿¿[1572,1597]¿{start:{line:53,column:28},end:{line:53,column:53}}¿¿¿¿ASTNode¿
211¿MemberExpression¿¿¿[1572,1586]¿{start:{line:53,column:28},end:{line:53,column:42}}¿¿¿¿ASTNode¿
212¿ThisExpression¿¿¿[1572,1576]¿{start:{line:53,column:28},end:{line:53,column:32}}¿¿¿¿ASTNode¿
213¿Identifier¿¿getCookie¿[1577,1586]¿{start:{line:53,column:33},end:{line:53,column:42}}¿¿¿¿ASTNode¿
214¿Literal¿¿¿[1587,1596]¿{start:{line:53,column:43},end:{line:53,column:52}}¿loginId¿loginId¿¿ASTNode¿
215¿IfStatement¿¿{type:LogicalExpression,operator:||,left:{type:BinaryExpression,operator:==,left:{type:MemberExpression,computed:false,object:{type:Identifier,name:logoutInfo,range:[1615,1625],loc:{start:{line:54,column:16},end:{line:54,column:26}},_id:219},property:{type:Identifier,name:id,range:[1626,1628],loc:{start:{line:54,column:27},end:{line:54,column:29}},_id:220},range:[1615,1628],loc:{start:{line:54,column:16},end:{line:54,column:29}},_id:218},right:{type:Literal,value:null,raw:null,range:[1632,1636],loc:{start:{line:54,column:33},end:{line:54,column:37}},_id:221},range:[1615,1636],loc:{start:{line:54,column:16},end:{line:54,column:37}},_id:217},right:{type:BinaryExpression,operator:==,left:{type:MemberExpression,computed:false,object:{type:Identifier,name:logoutInfo,range:[1640,1650],loc:{start:{line:54,column:41},end:{line:54,column:51}},_id:224},property:{type:Identifier,name:id,range:[1651,1653],loc:{start:{line:54,column:52},end:{line:54,column:54}},_id:225},range:[1640,1653],loc:{start:{line:54,column:41},end:{line:54,column:54}},_id:223},right:{type:Literal,value:,raw:,range:[1657,1659],loc:{start:{line:54,column:58},end:{line:54,column:60}},_id:226},range:[1640,1659],loc:{start:{line:54,column:41},end:{line:54,column:60}},_id:222},range:[1615,1659],loc:{start:{line:54,column:16},end:{line:54,column:60}},_id:216}¿[1611,1825]¿{start:{line:54,column:12},end:{line:58,column:13}}¿¿¿¿ASTNode;CFGNode¿
216¿LogicalExpression¿¿||¿[1615,1659]¿{start:{line:54,column:16},end:{line:54,column:60}}¿¿¿¿ASTNode¿
217¿BinaryExpression¿¿==¿[1615,1636]¿{start:{line:54,column:16},end:{line:54,column:37}}¿¿¿¿ASTNode¿
218¿MemberExpression¿¿¿[1615,1628]¿{start:{line:54,column:16},end:{line:54,column:29}}¿¿¿¿ASTNode¿
219¿Identifier¿¿logoutInfo¿[1615,1625]¿{start:{line:54,column:16},end:{line:54,column:26}}¿¿¿¿ASTNode¿
220¿Identifier¿¿id¿[1626,1628]¿{start:{line:54,column:27},end:{line:54,column:29}}¿¿¿¿ASTNode¿
221¿Literal¿¿¿[1632,1636]¿{start:{line:54,column:33},end:{line:54,column:37}}¿null¿null¿¿ASTNode¿
222¿BinaryExpression¿¿==¿[1640,1659]¿{start:{line:54,column:41},end:{line:54,column:60}}¿¿¿¿ASTNode¿
223¿MemberExpression¿¿¿[1640,1653]¿{start:{line:54,column:41},end:{line:54,column:54}}¿¿¿¿ASTNode¿
224¿Identifier¿¿logoutInfo¿[1640,1650]¿{start:{line:54,column:41},end:{line:54,column:51}}¿¿¿¿ASTNode¿
225¿Identifier¿¿id¿[1651,1653]¿{start:{line:54,column:52},end:{line:54,column:54}}¿¿¿¿ASTNode¿
226¿Literal¿¿¿[1657,1659]¿{start:{line:54,column:58},end:{line:54,column:60}}¿¿¿¿ASTNode¿
227¿BlockStatement¿¿¿[1661,1825]¿{start:{line:54,column:62},end:{line:58,column:13}}¿¿¿¿ASTNode¿
228¿ExpressionStatement¿¿¿[1679,1734]¿{start:{line:55,column:16},end:{line:55,column:71}}¿¿¿¿ASTNode;CFGNode¿
229¿CallExpression¿¿¿[1679,1733]¿{start:{line:55,column:16},end:{line:55,column:70}}¿¿¿¿ASTNode¿
230¿Identifier¿¿alert¿[1679,1684]¿{start:{line:55,column:16},end:{line:55,column:21}}¿¿¿¿ASTNode¿
231¿Literal¿¿¿[1685,1732]¿{start:{line:55,column:22},end:{line:55,column:69}}¿No cookie named 'loginId' exist. please login¿No cookie named 'loginId' exist. please login¿¿ASTNode¿
232¿ExpressionStatement¿¿¿[1751,1787]¿{start:{line:56,column:16},end:{line:56,column:52}}¿¿¿¿ASTNode;CFGNode¿
233¿AssignmentExpression¿¿=¿[1751,1786]¿{start:{line:56,column:16},end:{line:56,column:51}}¿¿¿¿ASTNode¿
234¿MemberExpression¿¿¿[1751,1764]¿{start:{line:56,column:16},end:{line:56,column:29}}¿¿¿¿ASTNode¿
235¿Identifier¿¿location¿[1751,1759]¿{start:{line:56,column:16},end:{line:56,column:24}}¿¿¿¿ASTNode¿
236¿Identifier¿¿href¿[1760,1764]¿{start:{line:56,column:25},end:{line:56,column:29}}¿¿¿¿ASTNode¿
237¿Literal¿¿¿[1767,1786]¿{start:{line:56,column:32},end:{line:56,column:51}}¿client_login.html¿client_login.html¿¿ASTNode¿
238¿ReturnStatement¿¿¿[1804,1811]¿{start:{line:57,column:16},end:{line:57,column:23}}¿¿¿¿ASTNode;CFGNode¿
239¿ExpressionStatement¿¿¿[1838,1886]¿{start:{line:59,column:12},end:{line:59,column:60}}¿¿¿¿ASTNode;CFGNode¿
240¿AssignmentExpression¿¿=¿[1838,1885]¿{start:{line:59,column:12},end:{line:59,column:59}}¿¿¿¿ASTNode¿
241¿MemberExpression¿¿¿[1838,1854]¿{start:{line:59,column:12},end:{line:59,column:28}}¿¿¿¿ASTNode¿
242¿Identifier¿¿logoutInfo¿[1838,1848]¿{start:{line:59,column:12},end:{line:59,column:22}}¿¿¿¿ASTNode¿
243¿Identifier¿¿token¿[1849,1854]¿{start:{line:59,column:23},end:{line:59,column:28}}¿¿¿¿ASTNode¿
244¿CallExpression¿¿¿[1857,1885]¿{start:{line:59,column:31},end:{line:59,column:59}}¿¿¿¿ASTNode¿
245¿MemberExpression¿¿¿[1857,1871]¿{start:{line:59,column:31},end:{line:59,column:45}}¿¿¿¿ASTNode¿
246¿ThisExpression¿¿¿[1857,1861]¿{start:{line:59,column:31},end:{line:59,column:35}}¿¿¿¿ASTNode¿
247¿Identifier¿¿getCookie¿[1862,1871]¿{start:{line:59,column:36},end:{line:59,column:45}}¿¿¿¿ASTNode¿
248¿Literal¿¿¿[1872,1884]¿{start:{line:59,column:46},end:{line:59,column:58}}¿loginToken¿loginToken¿¿ASTNode¿
249¿IfStatement¿¿{type:LogicalExpression,operator:||,left:{type:BinaryExpression,operator:==,left:{type:MemberExpression,computed:false,object:{type:Identifier,name:logoutInfo,range:[1903,1913],loc:{start:{line:60,column:16},end:{line:60,column:26}},_id:253},property:{type:Identifier,name:token,range:[1914,1919],loc:{start:{line:60,column:27},end:{line:60,column:32}},_id:254},range:[1903,1919],loc:{start:{line:60,column:16},end:{line:60,column:32}},_id:252},right:{type:Literal,value:null,raw:null,range:[1923,1927],loc:{start:{line:60,column:36},end:{line:60,column:40}},_id:255},range:[1903,1927],loc:{start:{line:60,column:16},end:{line:60,column:40}},_id:251},right:{type:BinaryExpression,operator:==,left:{type:MemberExpression,computed:false,object:{type:Identifier,name:logoutInfo,range:[1931,1941],loc:{start:{line:60,column:44},end:{line:60,column:54}},_id:258},property:{type:Identifier,name:token,range:[1942,1947],loc:{start:{line:60,column:55},end:{line:60,column:60}},_id:259},range:[1931,1947],loc:{start:{line:60,column:44},end:{line:60,column:60}},_id:257},right:{type:Literal,value:,raw:,range:[1951,1953],loc:{start:{line:60,column:64},end:{line:60,column:66}},_id:260},range:[1931,1953],loc:{start:{line:60,column:44},end:{line:60,column:66}},_id:256},range:[1903,1953],loc:{start:{line:60,column:16},end:{line:60,column:66}},_id:250}¿[1899,2125]¿{start:{line:60,column:12},end:{line:64,column:13}}¿¿¿¿ASTNode;CFGNode¿
250¿LogicalExpression¿¿||¿[1903,1953]¿{start:{line:60,column:16},end:{line:60,column:66}}¿¿¿¿ASTNode¿
251¿BinaryExpression¿¿==¿[1903,1927]¿{start:{line:60,column:16},end:{line:60,column:40}}¿¿¿¿ASTNode¿
252¿MemberExpression¿¿¿[1903,1919]¿{start:{line:60,column:16},end:{line:60,column:32}}¿¿¿¿ASTNode¿
253¿Identifier¿¿logoutInfo¿[1903,1913]¿{start:{line:60,column:16},end:{line:60,column:26}}¿¿¿¿ASTNode¿
254¿Identifier¿¿token¿[1914,1919]¿{start:{line:60,column:27},end:{line:60,column:32}}¿¿¿¿ASTNode¿
255¿Literal¿¿¿[1923,1927]¿{start:{line:60,column:36},end:{line:60,column:40}}¿null¿null¿¿ASTNode¿
256¿BinaryExpression¿¿==¿[1931,1953]¿{start:{line:60,column:44},end:{line:60,column:66}}¿¿¿¿ASTNode¿
257¿MemberExpression¿¿¿[1931,1947]¿{start:{line:60,column:44},end:{line:60,column:60}}¿¿¿¿ASTNode¿
258¿Identifier¿¿logoutInfo¿[1931,1941]¿{start:{line:60,column:44},end:{line:60,column:54}}¿¿¿¿ASTNode¿
259¿Identifier¿¿token¿[1942,1947]¿{start:{line:60,column:55},end:{line:60,column:60}}¿¿¿¿ASTNode¿
260¿Literal¿¿¿[1951,1953]¿{start:{line:60,column:64},end:{line:60,column:66}}¿¿¿¿ASTNode¿
261¿BlockStatement¿¿¿[1955,2125]¿{start:{line:60,column:68},end:{line:64,column:13}}¿¿¿¿ASTNode¿
262¿ExpressionStatement¿¿¿[2051,2087]¿{start:{line:62,column:16},end:{line:62,column:52}}¿¿¿¿ASTNode;CFGNode¿
263¿AssignmentExpression¿¿=¿[2051,2086]¿{start:{line:62,column:16},end:{line:62,column:51}}¿¿¿¿ASTNode¿
264¿MemberExpression¿¿¿[2051,2064]¿{start:{line:62,column:16},end:{line:62,column:29}}¿¿¿¿ASTNode¿
265¿Identifier¿¿location¿[2051,2059]¿{start:{line:62,column:16},end:{line:62,column:24}}¿¿¿¿ASTNode¿
266¿Identifier¿¿href¿[2060,2064]¿{start:{line:62,column:25},end:{line:62,column:29}}¿¿¿¿ASTNode¿
267¿Literal¿¿¿[2067,2086]¿{start:{line:62,column:32},end:{line:62,column:51}}¿client_login.html¿client_login.html¿¿ASTNode¿
268¿ReturnStatement¿¿¿[2104,2111]¿{start:{line:63,column:16},end:{line:63,column:23}}¿¿¿¿ASTNode;CFGNode¿
269¿VariableDeclaration¿var¿¿[2138,2176]¿{start:{line:65,column:12},end:{line:65,column:50}}¿¿¿¿ASTNode;CFGNode¿
270¿VariableDeclarator¿¿=¿[2142,2175]¿{start:{line:65,column:16},end:{line:65,column:49}}¿¿¿¿ASTNode¿
271¿Identifier¿¿data¿[2142,2146]¿{start:{line:65,column:16},end:{line:65,column:20}}¿¿¿¿ASTNode¿
272¿CallExpression¿¿¿[2149,2175]¿{start:{line:65,column:23},end:{line:65,column:49}}¿¿¿¿ASTNode¿
273¿MemberExpression¿¿¿[2149,2163]¿{start:{line:65,column:23},end:{line:65,column:37}}¿¿¿¿ASTNode¿
274¿Identifier¿¿JSON¿[2149,2153]¿{start:{line:65,column:23},end:{line:65,column:27}}¿¿¿¿ASTNode¿
275¿Identifier¿¿stringify¿[2154,2163]¿{start:{line:65,column:28},end:{line:65,column:37}}¿¿¿¿ASTNode¿
276¿Identifier¿¿logoutInfo¿[2164,2174]¿{start:{line:65,column:38},end:{line:65,column:48}}¿¿¿¿ASTNode¿
277¿VariableDeclaration¿var¿¿[2189,2205]¿{start:{line:66,column:12},end:{line:66,column:28}}¿¿¿¿ASTNode;CFGNode¿
278¿VariableDeclarator¿¿=¿[2193,2204]¿{start:{line:66,column:16},end:{line:66,column:27}}¿¿¿¿ASTNode¿
279¿Identifier¿¿that¿[2193,2197]¿{start:{line:66,column:16},end:{line:66,column:20}}¿¿¿¿ASTNode¿
280¿ThisExpression¿¿¿[2200,2204]¿{start:{line:66,column:23},end:{line:66,column:27}}¿¿¿¿ASTNode¿
281¿ExpressionStatement¿¿¿[2218,3327]¿{start:{line:67,column:12},end:{line:92,column:15}}¿¿¿¿ASTNode;CFGNode¿
282¿CallExpression¿¿¿[2218,3326]¿{start:{line:67,column:12},end:{line:92,column:14}}¿¿¿¿ASTNode¿
283¿MemberExpression¿¿¿[2218,2224]¿{start:{line:67,column:12},end:{line:67,column:18}}¿¿¿¿ASTNode¿
284¿Identifier¿¿$¿[2218,2219]¿{start:{line:67,column:12},end:{line:67,column:13}}¿¿¿¿ASTNode¿
285¿Identifier¿¿ajax¿[2220,2224]¿{start:{line:67,column:14},end:{line:67,column:18}}¿¿¿¿ASTNode¿
286¿ObjectExpression¿¿¿[2225,3325]¿{start:{line:67,column:19},end:{line:92,column:13}}¿¿¿¿ASTNode¿
287¿Property¿init¿¿[2243,2255]¿{start:{line:68,column:16},end:{line:68,column:28}}¿¿¿¿ASTNode¿
288¿Identifier¿¿type¿[2243,2247]¿{start:{line:68,column:16},end:{line:68,column:20}}¿¿¿¿ASTNode¿
289¿Literal¿¿¿[2249,2255]¿{start:{line:68,column:22},end:{line:68,column:28}}¿post¿post¿¿ASTNode¿
290¿Property¿init¿¿[2273,2287]¿{start:{line:69,column:16},end:{line:69,column:30}}¿¿¿¿ASTNode¿
291¿Identifier¿¿url¿[2273,2276]¿{start:{line:69,column:16},end:{line:69,column:19}}¿¿¿¿ASTNode¿
292¿Literal¿¿¿[2278,2287]¿{start:{line:69,column:21},end:{line:69,column:30}}¿/logout¿/logout¿¿ASTNode¿
293¿Property¿init¿¿[2305,2336]¿{start:{line:70,column:16},end:{line:70,column:47}}¿¿¿¿ASTNode¿
294¿Identifier¿¿contentType¿[2305,2316]¿{start:{line:70,column:16},end:{line:70,column:27}}¿¿¿¿ASTNode¿
295¿Literal¿¿¿[2318,2336]¿{start:{line:70,column:29},end:{line:70,column:47}}¿application/json¿application/json¿¿ASTNode¿
296¿Property¿init¿¿[2354,2370]¿{start:{line:71,column:16},end:{line:71,column:32}}¿¿¿¿ASTNode¿
297¿Identifier¿¿dataType¿[2354,2362]¿{start:{line:71,column:16},end:{line:71,column:24}}¿¿¿¿ASTNode¿
298¿Literal¿¿¿[2364,2370]¿{start:{line:71,column:26},end:{line:71,column:32}}¿json¿json¿¿ASTNode¿
299¿Property¿init¿¿[2388,2398]¿{start:{line:72,column:16},end:{line:72,column:26}}¿¿¿¿ASTNode¿
300¿Identifier¿¿data¿[2388,2392]¿{start:{line:72,column:16},end:{line:72,column:20}}¿¿¿¿ASTNode¿
301¿Identifier¿¿data¿[2394,2398]¿{start:{line:72,column:22},end:{line:72,column:26}}¿¿¿¿ASTNode¿
302¿Property¿init¿¿[2416,2488]¿{start:{line:73,column:16},end:{line:75,column:17}}¿¿¿¿ASTNode¿
303¿Identifier¿¿xhrFields¿[2416,2425]¿{start:{line:73,column:16},end:{line:73,column:25}}¿¿¿¿ASTNode¿
304¿ObjectExpression¿¿¿[2427,2488]¿{start:{line:73,column:27},end:{line:75,column:17}}¿¿¿¿ASTNode¿
305¿Property¿init¿¿[2449,2470]¿{start:{line:74,column:20},end:{line:74,column:41}}¿¿¿¿ASTNode¿
306¿Identifier¿¿withCredentials¿[2449,2464]¿{start:{line:74,column:20},end:{line:74,column:35}}¿¿¿¿ASTNode¿
307¿Literal¿¿¿[2466,2470]¿{start:{line:74,column:37},end:{line:74,column:41}}¿true¿true¿¿ASTNode¿
308¿Property¿init¿¿[2506,3211]¿{start:{line:76,column:16},end:{line:88,column:17}}¿¿¿¿ASTNode¿
309¿Identifier¿¿success¿[2506,2513]¿{start:{line:76,column:16},end:{line:76,column:23}}¿¿¿¿ASTNode¿
310¿FunctionExpression¿¿¿[2515,3211]¿{start:{line:76,column:25},end:{line:88,column:17}}¿¿¿false¿ASTNode¿
311¿Identifier¿¿result¿[2525,2531]¿{start:{line:76,column:35},end:{line:76,column:41}}¿¿¿¿ASTNode¿
312¿BlockStatement¿¿¿[2533,3211]¿{start:{line:76,column:43},end:{line:88,column:17}}¿¿¿¿ASTNode¿
313¿IfStatement¿¿{type:BinaryExpression,operator:==,left:{type:MemberExpression,computed:true,object:{type:Identifier,name:result,range:[2559,2565],loc:{start:{line:77,column:24},end:{line:77,column:30}},_id:316},property:{type:Literal,value:status,raw:status,range:[2566,2574],loc:{start:{line:77,column:31},end:{line:77,column:39}},_id:317},range:[2559,2575],loc:{start:{line:77,column:24},end:{line:77,column:40}},_id:315},right:{type:Literal,value:true,raw:true,range:[2579,2583],loc:{start:{line:77,column:44},end:{line:77,column:48}},_id:318},range:[2559,2583],loc:{start:{line:77,column:24},end:{line:77,column:48}},_id:314}¿[2555,2917]¿{start:{line:77,column:20},end:{line:83,column:21}}¿¿¿¿ASTNode;CFGNode¿
314¿BinaryExpression¿¿==¿[2559,2583]¿{start:{line:77,column:24},end:{line:77,column:48}}¿¿¿¿ASTNode¿
315¿MemberExpression¿¿¿[2559,2575]¿{start:{line:77,column:24},end:{line:77,column:40}}¿¿¿¿ASTNode¿
316¿Identifier¿¿result¿[2559,2565]¿{start:{line:77,column:24},end:{line:77,column:30}}¿¿¿¿ASTNode¿
317¿Literal¿¿¿[2566,2574]¿{start:{line:77,column:31},end:{line:77,column:39}}¿status¿status¿¿ASTNode¿
318¿Literal¿¿¿[2579,2583]¿{start:{line:77,column:44},end:{line:77,column:48}}¿true¿true¿¿ASTNode¿
319¿BlockStatement¿¿¿[2585,2729]¿{start:{line:77,column:50},end:{line:80,column:21}}¿¿¿¿ASTNode¿
320¿ExpressionStatement¿¿¿[2611,2645]¿{start:{line:78,column:24},end:{line:78,column:58}}¿¿¿¿ASTNode;CFGNode¿
321¿CallExpression¿¿¿[2611,2644]¿{start:{line:78,column:24},end:{line:78,column:57}}¿¿¿¿ASTNode¿
322¿MemberExpression¿¿¿[2611,2625]¿{start:{line:78,column:24},end:{line:78,column:38}}¿¿¿¿ASTNode¿
323¿Identifier¿¿that¿[2611,2615]¿{start:{line:78,column:24},end:{line:78,column:28}}¿¿¿¿ASTNode¿
324¿Identifier¿¿setCookie¿[2616,2625]¿{start:{line:78,column:29},end:{line:78,column:38}}¿¿¿¿ASTNode¿
325¿Literal¿¿¿[2626,2635]¿{start:{line:78,column:39},end:{line:78,column:48}}¿loginId¿loginId¿¿ASTNode¿
326¿Literal¿¿¿[2637,2639]¿{start:{line:78,column:50},end:{line:78,column:52}}¿¿¿¿ASTNode¿
327¿UnaryExpression¿¿-¿[2641,2643]¿{start:{line:78,column:54},end:{line:78,column:56}}¿¿¿¿ASTNode¿
328¿Literal¿¿¿[2642,2643]¿{start:{line:78,column:55},end:{line:78,column:56}}¿1¿1¿¿ASTNode¿
329¿ExpressionStatement¿¿¿[2670,2707]¿{start:{line:79,column:24},end:{line:79,column:61}}¿¿¿¿ASTNode;CFGNode¿
330¿CallExpression¿¿¿[2670,2706]¿{start:{line:79,column:24},end:{line:79,column:60}}¿¿¿¿ASTNode¿
331¿MemberExpression¿¿¿[2670,2684]¿{start:{line:79,column:24},end:{line:79,column:38}}¿¿¿¿ASTNode¿
332¿Identifier¿¿that¿[2670,2674]¿{start:{line:79,column:24},end:{line:79,column:28}}¿¿¿¿ASTNode¿
333¿Identifier¿¿setCookie¿[2675,2684]¿{start:{line:79,column:29},end:{line:79,column:38}}¿¿¿¿ASTNode¿
334¿Literal¿¿¿[2685,2697]¿{start:{line:79,column:39},end:{line:79,column:51}}¿loginToken¿loginToken¿¿ASTNode¿
335¿Literal¿¿¿[2699,2701]¿{start:{line:79,column:53},end:{line:79,column:55}}¿¿¿¿ASTNode¿
336¿UnaryExpression¿¿-¿[2703,2705]¿{start:{line:79,column:57},end:{line:79,column:59}}¿¿¿¿ASTNode¿
337¿Literal¿¿¿[2704,2705]¿{start:{line:79,column:58},end:{line:79,column:59}}¿1¿1¿¿ASTNode¿
338¿IfStatement¿¿{type:BinaryExpression,operator:==,left:{type:MemberExpression,computed:true,object:{type:Identifier,name:result,range:[2739,2745],loc:{start:{line:80,column:31},end:{line:80,column:37}},_id:341},property:{type:Literal,value:message,raw:message,range:[2746,2755],loc:{start:{line:80,column:38},end:{line:80,column:47}},_id:342},range:[2739,2756],loc:{start:{line:80,column:31},end:{line:80,column:48}},_id:340},right:{type:Literal,value:Not Login,raw:Not Login,range:[2760,2771],loc:{start:{line:80,column:52},end:{line:80,column:63}},_id:343},range:[2739,2771],loc:{start:{line:80,column:31},end:{line:80,column:63}},_id:339}¿[2735,2917]¿{start:{line:80,column:27},end:{line:83,column:21}}¿¿¿¿ASTNode;CFGNode¿
339¿BinaryExpression¿¿==¿[2739,2771]¿{start:{line:80,column:31},end:{line:80,column:63}}¿¿¿¿ASTNode¿
340¿MemberExpression¿¿¿[2739,2756]¿{start:{line:80,column:31},end:{line:80,column:48}}¿¿¿¿ASTNode¿
341¿Identifier¿¿result¿[2739,2745]¿{start:{line:80,column:31},end:{line:80,column:37}}¿¿¿¿ASTNode¿
342¿Literal¿¿¿[2746,2755]¿{start:{line:80,column:38},end:{line:80,column:47}}¿message¿message¿¿ASTNode¿
343¿Literal¿¿¿[2760,2771]¿{start:{line:80,column:52},end:{line:80,column:63}}¿Not Login¿Not Login¿¿ASTNode¿
344¿BlockStatement¿¿¿[2773,2917]¿{start:{line:80,column:65},end:{line:83,column:21}}¿¿¿¿ASTNode¿
345¿ExpressionStatement¿¿¿[2799,2833]¿{start:{line:81,column:24},end:{line:81,column:58}}¿¿¿¿ASTNode;CFGNode¿
346¿CallExpression¿¿¿[2799,2832]¿{start:{line:81,column:24},end:{line:81,column:57}}¿¿¿¿ASTNode¿
347¿MemberExpression¿¿¿[2799,2813]¿{start:{line:81,column:24},end:{line:81,column:38}}¿¿¿¿ASTNode¿
348¿Identifier¿¿that¿[2799,2803]¿{start:{line:81,column:24},end:{line:81,column:28}}¿¿¿¿ASTNode¿
349¿Identifier¿¿setCookie¿[2804,2813]¿{start:{line:81,column:29},end:{line:81,column:38}}¿¿¿¿ASTNode¿
350¿Literal¿¿¿[2814,2823]¿{start:{line:81,column:39},end:{line:81,column:48}}¿loginId¿loginId¿¿ASTNode¿
351¿Literal¿¿¿[2825,2827]¿{start:{line:81,column:50},end:{line:81,column:52}}¿¿¿¿ASTNode¿
352¿UnaryExpression¿¿-¿[2829,2831]¿{start:{line:81,column:54},end:{line:81,column:56}}¿¿¿¿ASTNode¿
353¿Literal¿¿¿[2830,2831]¿{start:{line:81,column:55},end:{line:81,column:56}}¿1¿1¿¿ASTNode¿
354¿ExpressionStatement¿¿¿[2858,2895]¿{start:{line:82,column:24},end:{line:82,column:61}}¿¿¿¿ASTNode;CFGNode¿
355¿CallExpression¿¿¿[2858,2894]¿{start:{line:82,column:24},end:{line:82,column:60}}¿¿¿¿ASTNode¿
356¿MemberExpression¿¿¿[2858,2872]¿{start:{line:82,column:24},end:{line:82,column:38}}¿¿¿¿ASTNode¿
357¿Identifier¿¿that¿[2858,2862]¿{start:{line:82,column:24},end:{line:82,column:28}}¿¿¿¿ASTNode¿
358¿Identifier¿¿setCookie¿[2863,2872]¿{start:{line:82,column:29},end:{line:82,column:38}}¿¿¿¿ASTNode¿
359¿Literal¿¿¿[2873,2885]¿{start:{line:82,column:39},end:{line:82,column:51}}¿loginToken¿loginToken¿¿ASTNode¿
360¿Literal¿¿¿[2887,2889]¿{start:{line:82,column:53},end:{line:82,column:55}}¿¿¿¿ASTNode¿
361¿UnaryExpression¿¿-¿[2891,2893]¿{start:{line:82,column:57},end:{line:82,column:59}}¿¿¿¿ASTNode¿
362¿Literal¿¿¿[2892,2893]¿{start:{line:82,column:58},end:{line:82,column:59}}¿1¿1¿¿ASTNode¿
363¿ExpressionStatement¿¿¿[2938,2980]¿{start:{line:84,column:20},end:{line:84,column:62}}¿¿¿¿ASTNode;CFGNode¿
364¿CallExpression¿¿¿[2938,2979]¿{start:{line:84,column:20},end:{line:84,column:61}}¿¿¿¿ASTNode¿
